id_transacao,id_cartao,data_transacao,valor,mcc,estabelecimento,canal,pais,moeda
1281,191,2026-05-31,210.88,5411,Loja_11,MOBILE,BR,BRL
1282,171,2026-06-08,1002.97,5411,Loja_27,PRESENCIAL,BR,BRL
1283,183,2026-06-26,2755.12,7011,Loja_49,PRESENCIAL,BR,BRL
1284,100,2026-06-26,2514.27,5411,Loja_7,ONLINE,BR,BRL
1285,4,2026-04-16,639.36,5812,Loja_4,MOBILE,BR,BRL
1286,153,2026-07-11,4150.88,7995,Loja_31,PRESENCIAL,BR,BRL
1287,110,2026-06-11,1418.29,4829,Loja_10,MOBILE,BR,BRL
1288,197,2026-06-28,2561.09,7011,Loja_45,ONLINE,BR,BRL
1289,122,2026-04-13,3334.99,5411,Loja_45,MOBILE,BR,BRL
1290,152,2026-04-23,2516.65,5812,Loja_15,ONLINE,BR,BRL
1291,50,2026-06-24,670.16,7995,Loja_2,MOBILE,BR,BRL
1292,98,2026-05-21,1006.22,4829,Loja_20,MOBILE,BR,BRL
1293,87,2026-05-19,3170.22,7995,Loja_4,MOBILE,BR,BRL
1294,29,2026-06-08,2141.09,7011,Loja_18,PRESENCIAL,BR,BRL
1295,13,2026-06-19,3560.81,5411,Loja_1,ONLINE,BR,BRL
1296,74,2026-05-13,3305.55,7011,Loja_39,ONLINE,BR,BRL
1297,126,2026-05-27,2160.23,7011,Loja_20,ONLINE,BR,BRL
1298,142,2026-06-26,-493.47,7011,Loja_24,MOBILE,BR,BRL
1299,151,2026-05-06,4052.08,4829,Loja_24,ONLINE,BR,BRL
1300,99,2026-07-01,3254.74,5411,Loja_9,MOBILE,BR,BRL
1301,151,2026-04-20,3715.51,5812,Loja_13,MOBILE,BR,BRL
1302,140,2026-04-24,2234.39,7011,Loja_20,MOBILE,BR,BRL
1303,137,2026-06-23,2376.25,5411,Loja_9,ONLINE,BR,BRL
1304,195,2026-05-02,2096.88,7011,Loja_24,PRESENCIAL,BR,BRL
1305,112,2026-07-04,3153.02,7995,Loja_27,MOBILE,BR,BRL
1306,6,2026-06-21,4657.35,4829,Loja_18,MOBILE,BR,BRL
1307,145,2026-07-05,4837.76,5812,Loja_48,PRESENCIAL,BR,BRL
1308,132,2026-07-03,2480.18,5812,Loja_29,MOBILE,BR,BRL
1309,103,2026-04-26,1926.91,7011,Loja_14,ONLINE,BR,BRL
1310,152,2026-04-14,27.97,5411,Loja_33,PRESENCIAL,BR,BRL
1311,67,2026-06-04,2524.05,5812,Loja_19,MOBILE,BR,BRL
1312,58,2026-07-07,1349.89,4829,Loja_16,PRESENCIAL,BR,BRL
1313,72,2026-06-25,205.06,7011,Loja_4,MOBILE,BR,BRL
1314,54,2026-05-05,4900.32,5411,Loja_1,MOBILE,BR,BRL
1315,95,2026-06-01,1743.83,5411,Loja_46,MOBILE,BR,BRL
1316,157,2026-06-05,1327.55,7011,Loja_4,MOBILE,BR,BRL
1317,57,2026-06-07,4081.45,5812,Loja_17,ONLINE,BR,BRL
1318,200,2026-04-29,2691.57,5411,Loja_47,MOBILE,BR,BRL
1319,66,2026-04-23,3443.7,4829,Loja_36,ONLINE,BR,BRL
1320,69,2026-06-16,4086.07,4829,Loja_41,PRESENCIAL,BR,BRL
1321,186,2026-05-18,786.65,7011,Loja_10,PRESENCIAL,BR,BRL
1322,48,2026-06-20,477.52,5812,Loja_37,PRESENCIAL,BR,BRL
1323,73,2026-07-10,4717.34,7011,Loja_11,ONLINE,BR,BRL
1324,49,2026-07-04,4089.32,5812,Loja_5,PRESENCIAL,BR,BRL
1325,104,2026-06-30,1233.82,4829,Loja_9,MOBILE,BR,BRL
1326,26,2026-05-25,-3754.72,7995,Loja_2,ONLINE,BR,BRL
1327,165,2026-07-07,4134.55,5812,Loja_16,ONLINE,BR,BRL
1328,154,2026-07-11,1345.61,5411,Loja_7,MOBILE,BR,BRL
1329,182,2026-07-02,3683.3,5812,Loja_9,PRESENCIAL,BR,BRL
1330,42,2026-06-03,3800.76,7011,Loja_31,ONLINE,BR,BRL
1331,69,2026-04-23,1226.61,4829,Loja_8,ONLINE,BR,BRL
1332,76,2026-06-29,4126.38,4829,Loja_27,ONLINE,BR,BRL
1333,59,2026-05-19,16.04,7995,Loja_10,PRESENCIAL,BR,BRL
1334,176,2026-05-24,3280.27,5411,Loja_32,ONLINE,BR,BRL
1335,73,2026-05-28,4953.93,5411,Loja_40,PRESENCIAL,BR,BRL
1336,22,2026-07-07,600.57,4829,Loja_10,ONLINE,BR,BRL
1337,47,2026-04-17,2148.86,7995,Loja_10,MOBILE,BR,BRL
1338,74,2026-05-29,3438.93,5411,Loja_18,PRESENCIAL,BR,BRL
1339,183,2026-07-03,3312.04,5411,Loja_10,MOBILE,BR,BRL
1340,115,2026-05-12,741.48,5411,Loja_8,MOBILE,BR,BRL
1341,38,2026-07-01,2142.99,7011,Loja_9,ONLINE,BR,BRL
1342,127,2026-05-19,3840.0,7995,Loja_45,PRESENCIAL,BR,BRL
1343,36,2026-04-20,3012.7,5812,Loja_25,PRESENCIAL,BR,BRL
1344,127,2026-05-05,2751.2,4829,Loja_15,PRESENCIAL,BR,BRL
1345,135,2026-04-30,427.25,5812,Loja_45,ONLINE,BR,BRL
1346,5,2026-05-27,-1183.61,4829,Loja_31,ONLINE,BR,BRL
1347,90,2026-05-27,4605.31,5812,Loja_19,PRESENCIAL,BR,BRL
1348,108,2026-06-11,729.26,5812,Loja_15,ONLINE,BR,BRL
1349,179,2026-04-13,3737.51,5812,Loja_25,MOBILE,BR,BRL
1350,96,2026-07-06,141.47,5411,Loja_43,MOBILE,BR,BRL
1351,41,2026-07-09,378.11,5812,Loja_24,ONLINE,BR,BRL
1352,146,2026-05-20,404.18,5812,Loja_49,ONLINE,BR,BRL
1353,136,2026-04-14,2354.13,7011,Loja_31,PRESENCIAL,BR,BRL
1354,166,2026-04-15,3615.56,5411,Loja_19,ONLINE,BR,BRL
1355,9,2026-04-26,787.88,5812,Loja_33,ONLINE,BR,BRL
1356,175,2026-05-15,64.23,4829,Loja_46,PRESENCIAL,BR,BRL
1357,182,2026-06-13,4596.56,7995,Loja_11,PRESENCIAL,BR,BRL
1358,33,2026-06-15,4865.88,7995,Loja_40,ONLINE,BR,BRL
1359,191,2026-05-02,1102.34,4829,Loja_5,MOBILE,BR,BRL
1360,165,2026-05-22,2347.5,7995,Loja_11,ONLINE,BR,BRL
1361,50,2026-06-08,4018.66,5411,Loja_7,ONLINE,BR,BRL
1362,86,2026-07-09,1819.88,5812,Loja_19,ONLINE,BR,BRL
1363,153,2026-07-11,2712.42,7011,Loja_13,MOBILE,BR,BRL
1364,62,2026-06-08,1016.61,5411,Loja_37,MOBILE,BR,BRL
1365,124,2026-07-07,233.92,5411,Loja_21,ONLINE,BR,BRL
1366,92,2026-06-06,-4718.11,7995,Loja_33,ONLINE,BR,BRL
1367,92,2026-06-26,1579.22,5411,Loja_22,PRESENCIAL,BR,BRL
1368,129,2026-06-23,4483.59,5411,Loja_38,PRESENCIAL,BR,BRL
1369,10,2026-06-05,2390.0,5812,Loja_10,MOBILE,BR,BRL
1370,24,2026-06-13,2320.9,5812,Loja_44,MOBILE,BR,BRL
1371,129,2026-05-07,712.9,4829,Loja_42,MOBILE,BR,BRL
1372,34,2026-05-30,4651.83,7011,Loja_24,MOBILE,BR,BRL
1373,183,2026-04-16,4281.2,7995,Loja_16,ONLINE,BR,BRL
1374,40,2026-05-01,4985.08,7995,Loja_7,ONLINE,BR,BRL
1375,141,2026-07-01,721.69,7995,Loja_7,PRESENCIAL,BR,BRL
1376,42,2026-07-04,1575.46,7011,Loja_37,PRESENCIAL,BR,BRL
1377,182,2026-05-15,1773.31,7011,Loja_31,PRESENCIAL,BR,BRL
1378,36,2026-06-27,3818.1,4829,Loja_32,ONLINE,BR,BRL
1379,105,2026-04-24,1823.73,5812,Loja_29,PRESENCIAL,BR,BRL
1380,81,2026-05-26,2567.27,5411,Loja_44,PRESENCIAL,BR,BRL
1381,175,2026-07-07,2534.65,4829,Loja_42,ONLINE,BR,BRL
1382,144,2026-07-11,3707.8,5812,Loja_7,PRESENCIAL,BR,BRL
1383,19,2026-06-14,1885.35,7995,Loja_30,MOBILE,BR,BRL
1384,165,2026-05-05,476.58,7995,Loja_7,ONLINE,BR,BRL
1385,102,2026-05-18,909.56,5812,Loja_26,PRESENCIAL,BR,BRL
1386,155,2026-05-11,331.71,5812,Loja_45,MOBILE,BR,BRL
1387,10,2026-05-04,2386.34,5812,Loja_31,ONLINE,BR,BRL
1388,9,2026-04-27,3204.68,7995,Loja_4,PRESENCIAL,BR,BRL
1389,55,2026-07-06,3949.9,5812,Loja_2,MOBILE,BR,BRL
1390,46,2026-07-02,2120.37,5812,Loja_5,PRESENCIAL,BR,BRL
1391,183,2026-05-16,2031.29,7995,Loja_34,ONLINE,BR,BRL
1392,14,2026-07-01,3351.53,7995,Loja_22,PRESENCIAL,BR,BRL
1393,108,2026-05-12,831.02,7995,Loja_35,MOBILE,BR,BRL
1394,112,2026-05-28,3921.45,4829,Loja_25,ONLINE,BR,BRL
1395,51,2026-07-03,2808.93,4829,Loja_40,ONLINE,BR,BRL
1396,188,2026-06-02,1625.43,5411,Loja_10,PRESENCIAL,BR,BRL
1397,82,2026-06-28,4669.76,7995,Loja_17,MOBILE,BR,BRL
1398,33,2026-04-22,3614.21,7995,Loja_41,MOBILE,BR,BRL
1399,49,2026-05-20,496.26,4829,Loja_50,ONLINE,BR,BRL
1400,54,2026-06-18,3008.71,4829,Loja_1,PRESENCIAL,BR,BRL
1401,79,2026-05-09,-4070.76,5411,Loja_45,PRESENCIAL,BR,BRL
1402,106,2026-05-28,3248.07,7011,Loja_35,PRESENCIAL,BR,BRL
1403,30,2026-06-20,2620.62,7995,Loja_28,PRESENCIAL,BR,BRL
1404,139,2026-05-18,892.71,7995,Loja_19,MOBILE,BR,BRL
1405,73,2026-04-14,3445.87,4829,Loja_7,ONLINE,BR,BRL
1406,167,2026-07-10,4031.64,4829,Loja_27,ONLINE,BR,BRL
1407,140,2026-06-30,2487.06,7995,Loja_33,MOBILE,BR,BRL
1408,108,2026-06-15,4031.29,5812,Loja_50,PRESENCIAL,BR,BRL
1409,121,2026-06-27,2762.42,7011,Loja_30,PRESENCIAL,BR,BRL
1410,190,2026-05-23,4540.89,5411,Loja_24,ONLINE,BR,BRL
1411,169,2026-06-09,2542.73,7011,Loja_27,MOBILE,BR,BRL
1412,107,2026-07-08,1215.36,5411,Loja_2,ONLINE,BR,BRL
1413,133,2026-04-27,3954.65,7011,Loja_22,ONLINE,BR,BRL
1414,62,2026-05-02,4796.21,7995,Loja_13,MOBILE,BR,BRL
1415,148,2026-05-19,3225.73,5812,Loja_41,PRESENCIAL,BR,BRL
1416,82,2026-05-07,4887.0,5812,Loja_28,ONLINE,BR,BRL
1417,130,2026-06-27,506.89,4829,Loja_26,MOBILE,BR,BRL
1418,41,2026-06-01,4584.16,5812,Loja_6,ONLINE,BR,BRL
1419,198,2026-04-28,-137.94,5812,Loja_2,MOBILE,BR,BRL
1420,21,2026-04-30,3540.8,7995,Loja_2,MOBILE,BR,BRL
1421,163,2026-04-23,3673.5,7011,Loja_12,ONLINE,BR,BRL
1422,50,2026-05-05,3266.09,5812,Loja_47,PRESENCIAL,BR,BRL
1423,71,2026-07-02,3854.25,5812,Loja_41,ONLINE,BR,BRL
1424,27,2026-06-28,3195.55,7995,Loja_39,ONLINE,BR,BRL
1425,47,2026-07-01,544.31,5411,Loja_32,PRESENCIAL,BR,BRL
1426,26,2026-05-11,4564.47,5411,Loja_27,ONLINE,BR,BRL
1427,54,2026-04-16,2437.72,7995,Loja_25,PRESENCIAL,BR,BRL
1428,42,2026-06-19,3171.42,7011,Loja_1,ONLINE,BR,BRL
1429,9,2026-06-27,3301.74,7011,Loja_23,PRESENCIAL,BR,BRL
1430,2,2026-06-22,4974.63,4829,Loja_48,PRESENCIAL,BR,BRL
1431,8,2026-05-05,4633.65,5411,Loja_34,MOBILE,BR,BRL
1432,94,2026-06-28,3807.2,5812,Loja_2,PRESENCIAL,BR,BRL
1433,178,2026-06-26,701.44,7011,Loja_18,PRESENCIAL,BR,BRL
1434,182,2026-05-03,1004.2,7011,Loja_30,MOBILE,BR,BRL
1435,103,2026-06-18,4046.97,7011,Loja_12,ONLINE,BR,BRL
1436,72,2026-05-23,3438.42,5411,Loja_38,MOBILE,BR,BRL
1437,185,2026-05-11,1564.81,7995,Loja_29,PRESENCIAL,BR,BRL
1438,82,2026-04-24,2985.69,5411,Loja_39,PRESENCIAL,BR,BRL
1439,96,2026-04-23,2152.27,5411,Loja_29,ONLINE,BR,BRL
1440,65,2026-04-28,4448.35,7995,Loja_19,MOBILE,BR,BRL
1441,136,2026-05-28,4135.17,7995,Loja_2,ONLINE,BR,BRL
1442,48,2026-05-28,907.72,5812,Loja_5,ONLINE,BR,BRL
1443,200,2026-06-02,3288.2,5411,Loja_1,PRESENCIAL,BR,BRL
1444,55,2026-05-14,3444.58,4829,Loja_21,ONLINE,BR,BRL
1445,155,2026-06-15,2812.59,4829,Loja_14,ONLINE,BR,BRL
1446,172,2026-07-03,2809.18,4829,Loja_42,PRESENCIAL,BR,BRL
1447,82,2026-06-17,3413.84,5812,Loja_4,PRESENCIAL,BR,BRL
1448,108,2026-06-27,2498.27,5411,Loja_29,ONLINE,BR,BRL
1449,61,2026-04-30,3011.14,5411,Loja_19,ONLINE,BR,BRL
1450,2,2026-05-14,3221.9,7011,Loja_9,PRESENCIAL,BR,BRL
1451,136,2026-07-07,194.67,7011,Loja_42,ONLINE,BR,BRL
1452,107,2026-06-04,356.58,7011,Loja_21,PRESENCIAL,BR,BRL
1453,81,2026-05-10,2007.72,4829,Loja_4,PRESENCIAL,BR,BRL
1454,127,2026-04-21,1499.23,5411,Loja_24,MOBILE,BR,BRL
1455,3,2026-06-25,522.69,5411,Loja_21,MOBILE,BR,BRL
1456,23,2026-06-18,3624.02,7011,Loja_35,ONLINE,BR,BRL
1457,67,2026-07-07,4671.21,5411,Loja_4,PRESENCIAL,BR,BRL
1458,157,2026-05-25,384.46,7011,Loja_45,ONLINE,BR,BRL
1459,31,2026-06-26,4625.04,7011,Loja_10,MOBILE,BR,BRL
1460,106,2026-04-22,4440.11,7995,Loja_43,ONLINE,BR,BRL
1461,123,2026-04-19,2613.6,7995,Loja_18,PRESENCIAL,BR,BRL
1462,24,2026-06-09,3865.49,7011,Loja_46,ONLINE,BR,BRL
1463,63,2026-04-19,1771.52,5812,Loja_45,ONLINE,BR,BRL
1464,55,2026-07-11,384.97,5812,Loja_30,PRESENCIAL,BR,BRL
1465,54,2026-04-28,947.71,4829,Loja_33,PRESENCIAL,BR,BRL
1466,117,2026-04-20,3804.83,5812,Loja_33,ONLINE,BR,BRL
1467,94,2026-05-24,4571.49,7995,Loja_40,MOBILE,BR,BRL
1468,18,2026-06-07,1023.07,7995,Loja_11,MOBILE,BR,BRL
1469,166,2026-06-29,1542.66,5812,Loja_30,ONLINE,BR,BRL
1470,118,2026-06-19,3727.68,7011,Loja_2,PRESENCIAL,BR,BRL
1471,68,2026-06-27,3312.81,4829,Loja_6,PRESENCIAL,BR,BRL
1472,129,2026-05-18,2163.05,4829,Loja_22,ONLINE,BR,BRL
1473,13,2026-04-20,2212.29,7995,Loja_47,PRESENCIAL,BR,BRL
1474,46,2026-04-27,977.72,7011,Loja_34,MOBILE,BR,BRL
1475,175,2026-07-06,2473.14,5812,Loja_8,ONLINE,BR,BRL
1476,148,2026-06-08,584.79,5812,Loja_5,MOBILE,BR,BRL
1477,159,2026-04-14,514.15,7995,Loja_26,PRESENCIAL,BR,BRL
1478,178,2026-06-08,515.51,7995,Loja_14,ONLINE,BR,BRL
1479,74,2026-04-13,3930.78,4829,Loja_19,MOBILE,BR,BRL
1480,180,2026-04-24,25.5,7995,Loja_48,PRESENCIAL,BR,BRL
1481,44,2026-06-02,4264.29,5411,Loja_11,ONLINE,BR,BRL
1482,4,2026-04-18,1667.46,7995,Loja_28,PRESENCIAL,BR,BRL
1483,20,2026-06-21,113.93,5411,Loja_39,PRESENCIAL,BR,BRL
1484,126,2026-06-11,4848.01,7995,Loja_8,ONLINE,BR,BRL
1485,75,2026-06-13,4096.44,4829,Loja_33,ONLINE,BR,BRL
1486,26,2026-06-04,3777.41,7011,Loja_29,PRESENCIAL,BR,BRL
1487,66,2026-04-19,3676.73,7995,Loja_17,PRESENCIAL,BR,BRL
1488,78,2026-04-13,2299.17,7011,Loja_34,MOBILE,BR,BRL
1489,153,2026-05-12,4286.21,5411,Loja_18,MOBILE,BR,BRL
1490,38,2026-05-21,2601.35,5812,Loja_43,ONLINE,BR,BRL
1491,148,2026-04-14,1792.4,7995,Loja_24,ONLINE,BR,BRL
1492,97,2026-04-22,3724.38,5411,Loja_18,MOBILE,BR,BRL
1493,116,2026-05-06,3397.22,5812,Loja_17,MOBILE,BR,BRL
1494,151,2026-05-20,1750.74,7011,Loja_20,ONLINE,BR,BRL
1495,88,2026-04-25,215.09,5411,Loja_28,PRESENCIAL,BR,BRL
1496,89,2026-06-06,2837.65,5411,Loja_1,PRESENCIAL,BR,BRL
1497,175,2026-06-23,4636.89,4829,Loja_19,MOBILE,BR,BRL
1498,125,2026-06-06,2795.12,5411,Loja_19,ONLINE,BR,BRL
1499,152,2026-06-27,2274.75,5411,Loja_32,PRESENCIAL,BR,BRL
1500,1,2026-07-06,35.4,7011,Loja_9,PRESENCIAL,BR,BRL
1501,129,2026-04-18,4394.82,4829,Loja_10,ONLINE,BR,BRL
1502,188,2026-06-17,3568.85,7995,Loja_38,ONLINE,BR,BRL
1503,91,2026-06-11,1461.1,7995,Loja_28,PRESENCIAL,BR,BRL
1504,67,2026-06-04,4834.87,4829,Loja_20,ONLINE,BR,BRL
1505,83,2026-04-29,2823.9,5812,Loja_44,ONLINE,BR,BRL
1506,52,2026-06-04,1257.6,7011,Loja_6,PRESENCIAL,BR,BRL
1507,140,2026-06-19,2837.66,7995,Loja_28,ONLINE,BR,BRL
1508,81,2026-05-09,701.66,7011,Loja_30,PRESENCIAL,BR,BRL
1509,106,2026-05-14,2144.07,5411,Loja_36,ONLINE,BR,BRL
1510,194,2026-06-25,4787.88,4829,Loja_20,ONLINE,BR,BRL
1511,159,2026-05-04,2905.81,4829,Loja_19,ONLINE,BR,BRL
1512,104,2026-04-18,3779.12,5411,Loja_30,MOBILE,BR,BRL
1513,15,2026-06-08,2306.5,5411,Loja_22,MOBILE,BR,BRL
1514,124,2026-04-15,496.02,7011,Loja_4,ONLINE,BR,BRL
1515,190,2026-07-06,3704.96,5812,Loja_34,ONLINE,BR,BRL
1516,35,2026-06-14,2814.63,5812,Loja_20,MOBILE,BR,BRL
1517,2,2026-05-11,1561.35,4829,Loja_45,ONLINE,BR,BRL
1518,155,2026-06-27,-582.4,4829,Loja_7,ONLINE,BR,BRL
1519,130,2026-05-17,1029.43,7995,Loja_4,ONLINE,BR,BRL
1520,48,2026-06-12,1506.62,4829,Loja_17,MOBILE,BR,BRL
1521,158,2026-06-27,3409.79,7995,Loja_10,MOBILE,BR,BRL
1522,191,2026-04-19,118.07,5812,Loja_11,MOBILE,BR,BRL
1523,122,2026-05-12,3710.91,7011,Loja_19,MOBILE,BR,BRL
1524,95,2026-04-18,509.1,7011,Loja_26,PRESENCIAL,BR,BRL
1525,107,2026-05-19,3491.29,5812,Loja_2,PRESENCIAL,BR,BRL
1526,3,2026-04-29,2290.84,7011,Loja_3,MOBILE,BR,BRL
1527,114,2026-07-07,3255.61,7011,Loja_9,PRESENCIAL,BR,BRL
1528,3,2026-06-22,4413.3,7011,Loja_33,MOBILE,BR,BRL
1529,135,2026-05-24,1061.79,4829,Loja_5,ONLINE,BR,BRL
1530,185,2026-05-01,3283.04,7011,Loja_30,MOBILE,BR,BRL
1531,196,2026-04-19,4294.73,7011,Loja_26,ONLINE,BR,BRL
1532,97,2026-05-13,4581.64,4829,Loja_43,ONLINE,BR,BRL
1533,199,2026-04-19,2884.43,4829,Loja_17,ONLINE,BR,BRL
1534,149,2026-05-29,3491.87,4829,Loja_40,PRESENCIAL,BR,BRL
1535,188,2026-06-22,347.17,5812,Loja_7,MOBILE,BR,BRL
1536,122,2026-06-01,540.04,5812,Loja_50,MOBILE,BR,BRL
1537,45,2026-05-24,3980.07,7995,Loja_5,ONLINE,BR,BRL
1538,192,2026-07-03,3063.4,7995,Loja_49,PRESENCIAL,BR,BRL
1539,45,2026-06-01,3036.6,5411,Loja_45,PRESENCIAL,BR,BRL
1540,147,2026-05-02,1894.37,5812,Loja_13,PRESENCIAL,BR,BRL
1541,58,2026-06-17,2460.6,5812,Loja_28,MOBILE,BR,BRL
1542,150,2026-07-09,4045.27,5411,Loja_14,ONLINE,BR,BRL
1543,93,2026-05-21,4051.94,4829,Loja_35,ONLINE,BR,BRL
1544,187,2026-04-21,1710.15,4829,Loja_32,ONLINE,BR,BRL
1545,122,2026-05-09,4163.69,7011,Loja_23,MOBILE,BR,BRL
1546,18,2026-05-17,4499.78,7995,Loja_41,PRESENCIAL,BR,BRL
1547,33,2026-05-07,4371.14,7011,Loja_7,ONLINE,BR,BRL
1548,139,2026-05-31,2498.57,5411,Loja_15,PRESENCIAL,BR,BRL
1549,181,2026-05-28,4612.14,5411,Loja_11,PRESENCIAL,BR,BRL
1550,133,2026-04-25,383.14,4829,Loja_20,PRESENCIAL,BR,BRL
1551,29,2026-04-29,3097.04,7995,Loja_17,MOBILE,BR,BRL
1552,67,2026-06-17,159.59,7011,Loja_49,ONLINE,BR,BRL
1553,188,2026-05-31,705.05,5411,Loja_16,PRESENCIAL,BR,BRL
1554,157,2026-04-14,373.83,5411,Loja_23,ONLINE,BR,BRL
1555,157,2026-07-02,4750.04,4829,Loja_31,ONLINE,BR,BRL
1556,10,2026-05-10,1359.84,4829,Loja_15,MOBILE,BR,BRL
1557,59,2026-07-10,1757.79,5411,Loja_2,ONLINE,BR,BRL
1558,175,2026-04-16,2675.59,5411,Loja_36,PRESENCIAL,BR,BRL
1559,179,2026-06-26,270.18,7995,Loja_45,PRESENCIAL,BR,BRL
1560,31,2026-04-25,2752.23,7011,Loja_23,ONLINE,BR,BRL
1561,61,2026-06-13,1722.2,5411,Loja_38,ONLINE,BR,BRL
1562,138,2026-05-01,1143.36,5411,Loja_1,MOBILE,BR,BRL
1563,15,2026-06-26,1257.11,7995,Loja_12,PRESENCIAL,BR,BRL
1564,168,2026-06-11,228.16,7011,Loja_9,MOBILE,BR,BRL
1565,169,2026-07-03,1995.12,5411,Loja_17,MOBILE,BR,BRL
1566,92,2026-06-14,1037.25,7995,Loja_46,PRESENCIAL,BR,BRL
1567,75,2026-04-20,4707.72,5812,Loja_34,PRESENCIAL,BR,BRL
1568,27,2026-07-06,1601.11,7011,Loja_27,MOBILE,BR,BRL
1569,21,2026-06-16,4753.31,5812,Loja_34,ONLINE,BR,BRL
1570,32,2026-05-26,1531.65,5812,Loja_3,ONLINE,BR,BRL
1571,117,2026-06-28,3494.73,5411,Loja_32,ONLINE,BR,BRL
1572,77,2026-07-02,1358.79,5411,Loja_18,MOBILE,BR,BRL
1573,98,2026-05-24,-1925.84,7995,Loja_3,ONLINE,BR,BRL
1574,111,2026-05-05,1036.59,5411,Loja_43,PRESENCIAL,BR,BRL
1575,7,2026-04-26,166.22,7011,Loja_17,MOBILE,BR,BRL
1576,186,2026-04-24,1090.56,7995,Loja_28,MOBILE,BR,BRL
1577,28,2026-05-03,4643.55,7995,Loja_47,MOBILE,BR,BRL
1578,137,2026-05-14,1444.22,7995,Loja_37,MOBILE,BR,BRL
1579,42,2026-05-25,2845.83,7995,Loja_48,ONLINE,BR,BRL
1580,175,2026-06-07,-668.04,5411,Loja_16,MOBILE,BR,BRL
1581,10,2026-04-25,1486.17,7011,Loja_24,PRESENCIAL,BR,BRL
1582,198,2026-04-26,3299.56,5411,Loja_8,PRESENCIAL,BR,BRL
1583,68,2026-06-20,2846.52,7995,Loja_30,ONLINE,BR,BRL
1584,92,2026-05-12,2205.15,4829,Loja_14,PRESENCIAL,BR,BRL
1585,71,2026-04-25,302.34,4829,Loja_21,ONLINE,BR,BRL
1586,71,2026-06-09,2207.79,7995,Loja_9,ONLINE,BR,BRL
1587,159,2026-04-20,3155.39,5411,Loja_15,ONLINE,BR,BRL
1588,130,2026-05-17,3276.46,4829,Loja_21,ONLINE,BR,BRL
1589,183,2026-06-09,2771.5,7011,Loja_2,MOBILE,BR,BRL
1590,139,2026-07-07,4226.21,4829,Loja_16,PRESENCIAL,BR,BRL
1591,29,2026-05-08,554.73,5411,Loja_16,ONLINE,BR,BRL
1592,175,2026-05-20,1635.69,5411,Loja_42,PRESENCIAL,BR,BRL
1593,84,2026-04-26,4380.51,7011,Loja_22,PRESENCIAL,BR,BRL
1594,76,2026-04-24,4487.99,5411,Loja_11,PRESENCIAL,BR,BRL
1595,152,2026-07-09,232.61,5411,Loja_39,ONLINE,BR,BRL
1596,200,2026-05-08,4042.09,4829,Loja_46,PRESENCIAL,BR,BRL
1597,150,2026-07-08,4700.3,5812,Loja_25,MOBILE,BR,BRL
1598,58,2026-05-01,401.44,4829,Loja_37,MOBILE,BR,BRL
1599,188,2026-06-27,2745.68,4829,Loja_4,MOBILE,BR,BRL
1600,113,2026-06-02,2366.92,7011,Loja_13,MOBILE,BR,BRL
1601,63,2026-05-27,1472.4,5812,Loja_30,PRESENCIAL,BR,BRL
1602,62,2026-05-17,3743.46,7995,Loja_24,ONLINE,BR,BRL
1603,93,2026-04-20,1766.4,7995,Loja_39,ONLINE,BR,BRL
1604,146,2026-06-26,2250.35,4829,Loja_16,PRESENCIAL,BR,BRL
1605,156,2026-06-09,3373.78,7011,Loja_22,PRESENCIAL,BR,BRL
1606,130,2026-06-24,598.64,4829,Loja_32,MOBILE,BR,BRL
1607,47,2026-05-15,4408.39,5411,Loja_11,ONLINE,BR,BRL
1608,183,2026-05-13,2098.94,5411,Loja_9,ONLINE,BR,BRL
1609,43,2026-07-03,4170.95,5812,Loja_33,MOBILE,BR,BRL
1610,91,2026-06-26,4593.93,7995,Loja_45,MOBILE,BR,BRL
1611,87,2026-05-30,1214.76,4829,Loja_39,MOBILE,BR,BRL
1612,19,2026-05-28,547.78,7995,Loja_27,MOBILE,BR,BRL
1613,75,2026-05-12,2254.27,5812,Loja_47,ONLINE,BR,BRL
1614,131,2026-07-02,3621.3,5812,Loja_1,MOBILE,BR,BRL
1615,117,2026-05-25,2969.31,7011,Loja_29,ONLINE,BR,BRL
1616,198,2026-06-30,2548.25,5812,Loja_20,PRESENCIAL,BR,BRL
1617,135,2026-04-29,1712.17,4829,Loja_28,PRESENCIAL,BR,BRL
1618,46,2026-06-24,1620.77,5411,Loja_48,MOBILE,BR,BRL
1619,148,2026-04-25,1061.3,7011,Loja_7,PRESENCIAL,BR,BRL
1620,71,2026-05-11,1431.11,7995,Loja_15,ONLINE,BR,BRL
1621,156,2026-06-29,1449.51,5812,Loja_43,PRESENCIAL,BR,BRL
1622,131,2026-06-21,713.61,5411,Loja_39,ONLINE,BR,BRL
1623,50,2026-07-12,4799.68,7995,Loja_2,PRESENCIAL,BR,BRL
1624,147,2026-05-19,1023.67,7995,Loja_34,ONLINE,BR,BRL
1625,29,2026-04-13,4156.88,5411,Loja_29,PRESENCIAL,BR,BRL
1626,36,2026-06-07,2471.35,5411,Loja_23,ONLINE,BR,BRL
1627,20,2026-06-01,3723.94,5812,Loja_33,PRESENCIAL,BR,BRL
1628,132,2026-04-17,1387.78,5411,Loja_46,MOBILE,BR,BRL
1629,111,2026-06-30,1580.9,4829,Loja_21,ONLINE,BR,BRL
1630,161,2026-07-08,4208.74,5411,Loja_16,ONLINE,BR,BRL
